source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b,cluster_label,membership_prob,is_member
664763149606975616,129.58616378980776,0.34239078,21.440544261865547,0.21643373,5.603321511987629,0.39672694,14.123875,-37.269043114288145,0.397056,-13.302137396007392,0.2566184,19.461895,20.982435,18.054924,2.9275112,1.5205402,1.406971,285.86954,,,1.022672,0.9987,1.5975714,203.74588058540988,32.631789463542646,1,0.456598964740919,True
665454368759275520,128.55769933930978,0.097945794,21.397788316587867,0.056836467,5.274188767408094,0.10850173,48.60926,-35.177548362411635,0.10773899,-14.833035054239788,0.07753149,17.22469,18.894783,15.982614,2.9121695,1.6700935,1.2420759,1006.9591,,,1.0209656,0.0,2.1302972e-15,203.41810790034256,31.714439272758103,1,0.3605245592702898,True
664286721770683136,129.2249982586144,0.1112219,19.61709398896867,0.07620223,5.290579613479198,0.13020399,40.633007,-35.08305308161472,0.12938012,-12.884344225343682,0.09571756,17.808378,19.669018,16.554375,3.114643,1.8606396,1.2540035,629.8066,,,1.0528198,0.14730613,0.26810715,205.6362262363374,31.694367986253695,1,0.7369832271792204,True
664323761568567808,129.76321151779035,0.017090539,20.043708651885183,0.011489938,5.4848048185130285,0.020201894,271.49954,-37.82341664523154,0.02096224,-13.865086278104506,0.015227461,13.826769,14.640915,12.944175,1.6967402,0.81414604,0.8825941,2693.3608,29.333199,2.726847,0.9864926,0.0,0.0,205.37095863955545,32.31705259268066,1,0.5033591749018218,True
664337230586013312,129.60108095426492,0.019089727,20.10600563197072,0.010958262,5.472286865707612,0.024388064,224.38382,-35.967268922046955,0.023531126,-12.986401069755562,0.016022397,10.410198,10.698692,9.959279,0.73941326,0.2884941,0.45091915,2374.008,34.952488,0.4234559,0.9493312,0.0937462,9.552491,205.23993016083932,32.19542995827105,1,0.8661553123420005,True
664337539824225152,129.58943383195438,0.13741381,20.137320594020565,0.088244386,5.283363253757894,0.18198055,29.032572,-35.40564844222821,0.18825631,-13.53304514636266,0.12083582,17.825201,19.754686,16.491688,3.2629986,1.9294853,1.3335133,608.68427,,,1.055577,0.6226869,5.037032,205.20073732690904,32.195904713067804,1,0.6671343917116493,True
664344274332354304,129.7297009507837,0.05386341,20.219066385883742,0.03559056,5.43835253982659,0.0668802,81.31484,-35.95112056005321,0.069632486,-13.899940300948389,0.0505156,16.290472,17.811354,15.08303,2.728324,1.5208817,1.2074423,829.84656,,,1.048075,0.11356996,0.852672,205.16323277935965,32.34759731512442,1,0.8736596260636577,True
664431548067327616,130.2959323643043,0.030209465,20.377293386740213,0.016512927,5.465526956686332,0.033835858,161.53061,-36.79068500031293,0.034319405,-14.612944441011331,0.023927156,15.14509,16.306036,14.079112,2.226924,1.1609459,1.065978,2231.1143,39.476944,4.5396585,0.99878806,0.0,2.2828866e-15,205.20128303117193,32.90080788539119,1,0.4927197362289484,True
664439416447387392,129.92496999239404,0.068335354,20.29580793884668,0.04927773,5.443863854492569,0.08112466,67.10491,-36.19109964511355,0.0852258,-12.027594423384492,0.056032643,17.05475,18.80169,15.793821,3.0078678,1.7469387,1.2609291,625.86945,,,0.97730345,0.0,0.0,205.1518494933451,32.54598052751985,1,0.8179717636267652,True
664446666352164224,129.9691682456779,0.04868359,20.51282610053763,0.029539362,5.337602022746881,0.054058656,98.73723,-34.41355563307133,0.056304023,-13.019234255629518,0.03628803,16.221762,17.688095,15.023167,2.6649284,1.4663334,1.198595,1300.8374,,,1.0025036,0.055789985,0.21876332,204.92624769943703,32.6586414430259,1,0.7316610350425071,True
