source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b,cluster_label,membership_prob,is_member
661311752544249088,130.00243373349105,0.02019518,19.806498992839305,0.013201014,5.427925886976582,0.024722448,219.55457,-35.841103186399394,0.023688076,-12.208603860379291,0.016580718,10.165247,10.423574,9.754804,0.6687708,0.25832748,0.4104433,1835.1636,34.52244,0.64652425,1.0943191,0.10054307,10.547672,205.7263893426949,32.446486064102025,1,0.9727069148195103,True
661319620924311296,130.21594129335583,0.041955635,19.941671240573648,0.025099602,5.412026565536228,0.047637526,113.608475,-36.492009815479776,0.049761094,-13.617270826879436,0.032921128,15.951167,17.28395,14.808514,2.4754372,1.3327837,1.1426535,1382.867,,,1.0703454,0.10693042,1.1559974,205.6578798532072,32.68154971859839,1,0.8334707762142739,True
661401122222444288,130.35751078400327,0.01698938,19.943513385163197,0.008299366,5.36952400178561,0.01907521,281.49225,-35.54739665380464,0.021835022,-12.495077171731136,0.013808184,10.579792,10.874394,10.12277,0.7516241,0.2946024,0.4570217,2837.4717,34.579754,0.23572972,0.99535125,0.091329,10.46971,205.71015389155585,32.80717067816975,1,0.9764653719184401,True
661422837576998784,130.46644679390428,0.025370196,20.16693162419858,0.010706619,5.391887906804149,0.026675472,202.12904,-36.30997474807312,0.031441264,-12.315671887280132,0.018982071,11.817413,12.239061,11.23056,1.008501,0.42164803,0.586853,1565.0455,35.130787,0.4726668,1.2655534,0.15438391,34.831,205.5017990133412,32.979736967663605,1,0.7912015411443123,True
661459774295767936,130.90334359982657,0.043987393,20.540055607584804,0.019849768,5.221473604915508,0.04923307,106.05622,-36.062505120116946,0.051538114,-13.735022858210652,0.03851248,16.327873,17.85561,15.125347,2.7302628,1.5277367,1.2025261,1753.3557,,,1.0201722,0.0,0.0,205.24772360914335,33.491446324392605,1,0.4554308843919125,True
661467054263768064,132.2240967311762,0.18568918,19.547262237455165,0.097384185,3.1393131036665114,0.21765925,14.423063,-21.55049301106822,0.22098541,-26.1951609720917,0.16856998,18.665773,20.24923,17.426441,2.8227882,1.583456,1.2393322,582.0687,,,1.021646,0.0,0.0,206.88062943234084,34.321216329098775,-1,0.0,False
661472002065839488,132.04453049543952,0.18919592,19.625836358915475,0.11147842,4.214780552254525,0.23033373,18.298582,-28.784657908688008,0.23936084,-7.086404359685955,0.17726094,18.817108,20.61661,17.506062,3.110548,1.7995014,1.3110466,460.55444,,,0.9469924,0.0,0.0,206.72108523927088,34.18928890909903,-1,0.0,False
661572538661017472,132.2495264727294,0.24208061,20.190491181547777,0.13431872,5.5392659056385956,0.29120907,19.021612,-23.68614578856601,0.29126984,-27.294870943829174,0.2084672,19.170815,21.079689,17.859869,3.21982,1.9088745,1.3109455,437.34622,,,1.0028634,0.6720134,1.473104,206.15701882443892,34.56244869409253,-1,0.0,False
661633703290819328,132.8630604383283,0.020751735,20.471204579316073,0.011876564,3.852429439418219,0.024810798,155.2723,-45.4235524993652,0.024616634,1.2934838404285134,0.019114124,12.9679575,13.435302,12.342149,1.093153,0.46734428,0.6258087,5719.661,14.178865,1.0828665,1.3324205,0.15657835,27.160044,206.06910246153544,35.19851566611451,-1,0.0,False
662043580611443328,126.63855451332202,0.036703847,17.26080076483811,0.023009656,6.445990090607184,0.039821528,161.872,-36.85685209127412,0.04542747,-7.640372918222252,0.029070796,15.865914,17.378143,14.722091,2.6560526,1.512229,1.1438236,1917.7471,,,1.0496185,0.08013082,0.87133795,207.14916713836655,28.554339688227117,-1,0.0,False
662227022957355520,127.52483649778544,0.18041116,18.27946977244749,0.116367176,5.24487306269498,0.22009535,23.830004,-33.8977232189749,0.20664078,-11.25247945929372,0.15050772,18.394169,20.2935,17.077911,3.2155895,1.899332,1.3162575,547.1005,,,1.016238,0.5202641,1.8771641,206.42249753308704,29.71500172558459,1,0.37494666684484396,True
662230703746218496,127.36047349268748,0.053294186,18.29204895847347,0.03376131,4.363919595599407,0.062527224,69.79231,-23.894843077583328,0.064558946,0.585052659895026,0.043892507,16.651058,17.987371,15.49796,2.4894114,1.3363132,1.1530981,1651.7946,,,1.0149087,0.0,0.0,206.3435674642246,29.57426023805578,-1,0.0,False
662390781470004480,125.72790908668752,0.18690525,18.15092241037438,0.12294489,4.53810051453093,0.2315088,19.60228,-32.14732422211776,0.21966147,-11.08348881086511,0.15219802,18.72758,20.362112,17.445219,2.916893,1.6345329,1.2823601,525.5645,,,0.9933719,0.0,0.0,205.8441935900983,28.079874092003188,-1,0.0,False
